"study_id","tobit_mean","tobit_sd","n_alt","study_effect","measurement_error_ref","probs","a_0","a_1","b_0","b_1","measurement_error","rr_log_ref","rr_log_alt","exp_ref","exp_alt","a_avg","b_avg","rr_log","rr_log_se","exposure_linear"
50,6.3280342775397,2.88342611165717,3,0.0045797505728165,0.00141480816928393,0.75,0,4.38319291977919,8.27287563530021,15.2384908002305,0.00661418175992087,1.0957982299448,5.87784160888269,2.1915964598896,11.7556832177654,2.1915964598896,11.7556832177654,4.83387350067494,0.014142135623731,9.56408675787577
51,3.84576936485246,3.84237156505696,2,-0.00712502460312751,-0.00177806202722874,0.333333333333333,0,2.19075503774581,2.19075503774581,5.5007836919591,0.00529903348573816,0.547688759436453,1.92288468242623,1.09537751887291,3.84576936485246,1.09537751887291,3.84576936485246,1.35912028487744,0.014142135623731,2.75039184597955
51,3.84576936485246,3.84237156505696,2,-0.00712502460312751,-0.00177806202722874,0.666666666666667,0,2.19075503774581,5.5007836919591,15.7195901074921,0.0166198932769989,0.547688759436453,5.30509344986279,1.09537751887291,10.6101868997256,1.09537751887291,10.6101868997256,4.70445327074347,0.014142135623731,9.51480938085268
52,5.66272675059736,2.34206973691471,3,-0.00378438328568102,0.00297883929830448,0.25,0,4.08302471880395,4.08302471880395,5.66272675059736,-0.00362518124383968,1.02075617970099,2.43643786735033,2.04151235940198,4.87287573470066,2.04151235940198,4.87287573470066,1.40432038147063,0.014142135623731,2.83136337529868
52,5.66272675059736,2.34206973691471,3,-0.00378438328568102,0.00297883929830448,0.5,0,4.08302471880395,5.66272675059736,7.24242878239076,-0.0144113717082172,1.02075617970099,3.22628888324703,2.04151235940198,6.45257776649406,2.04151235940198,6.45257776649406,2.17740700893748,0.014142135623731,4.41106540709208
52,5.66272675059736,2.34206973691471,3,-0.00378438328568102,0.00297883929830448,0.75,0,4.08302471880395,7.24242878239076,12.9002663149091,0.0163857819973608,1.02075617970099,5.03567377432498,2.04151235940198,10.07134754865,2.04151235940198,10.07134754865,4.00389424184269,0.014142135623731,8.02983518924798
53,9.21990567352623,3.03369777626358,5,0.020068609330801,0.0113943334805143,0.166666666666667,0,6.28504101973407,6.28504101973407,7.91320922347758,-0.0192336540564371,1.57126025493352,3.54956256080291,3.14252050986703,7.09912512160582,3.14252050986703,7.09912512160582,2.0498665375229,0.014142135623731,3.95660461173879
53,9.21990567352623,3.03369777626358,5,0.020068609330801,0.0113943334805143,0.333333333333333,0,6.28504101973407,7.91320922347758,9.21990567352623,0.00309752321828837,1.57126025493352,4.28327872425095,3.14252050986703,8.5665574485019,3.14252050986703,8.5665574485019,2.83536320433354,0.014142135623731,5.42403693863487
53,9.21990567352623,3.03369777626358,5,0.020068609330801,0.0113943334805143,0.5,0,6.28504101973407,9.21990567352623,10.5266021235749,0.00828795138732747,1.57126025493352,4.93662694927528,3.14252050986703,9.87325389855055,3.14252050986703,9.87325389855055,3.52012543809687,0.014142135623731,6.73073338868352
53,9.21990567352623,3.03369777626358,5,0.020068609330801,0.0113943334805143,0.666666666666667,0,6.28504101973407,10.5266021235749,12.1547703273184,-0.014619868114573,1.57126025493352,5.67034311272332,3.14252050986703,11.3406862254466,3.14252050986703,11.3406862254466,4.26038310813087,0.014142135623731,8.1981657155796
53,9.21990567352623,3.03369777626358,5,0.020068609330801,0.0113943334805143,0.833333333333333,0,6.28504101973407,12.1547703273184,18.5947365488854,-0.00103458524132405,1.57126025493352,7.68737671905095,3.14252050986703,15.3747534381019,3.14252050986703,15.3747534381019,6.37196011623672,0.014142135623731,12.2322329282349
54,9.758776135277,2.52272875932977,4,-0.00550168353652454,0.00126737532522737,0.2,1.96295822349751,7.63559404488002,7.63559404488002,9.11965011210344,0.0113194922903261,2.39963806709438,4.18881103924586,4.79927613418877,8.37762207849173,4.79927613418877,8.37762207849173,1.78207291279727,0.014142135623731,3.57834594430296
54,9.758776135277,2.52272875932977,4,-0.00550168353652454,0.00126737532522737,0.4,1.96295822349751,7.63559404488002,9.11965011210344,10.3979021584506,-0.00605596671918997,2.39963806709438,4.8793880676385,4.79927613418877,9.758776135277,4.79927613418877,9.758776135277,2.44767580964478,0.014142135623731,4.95950000108824
54,9.758776135277,2.52272875932977,4,-0.00550168353652454,0.00126737532522737,0.6,1.96295822349751,7.63559404488002,10.3979021584506,11.881958225674,-0.00453984275729769,2.39963806709438,5.56996509603114,4.79927613418877,11.1399301920623,4.79927613418877,11.1399301920623,3.13217028946369,0.014142135623731,6.34065405787351
54,9.758776135277,2.52272875932977,4,-0.00550168353652454,0.00126737532522737,0.8,1.96295822349751,7.63559404488002,11.881958225674,17.5545940470565,-0.0009761202255011,2.39963806709438,7.35913806818262,4.79927613418877,14.7182761363652,4.79927613418877,14.7182761363652,4.9052200571772,0.014142135623731,9.91900000217647
55,9.33033839333802,4.67925119074062,2,-0.0198078616616272,-0.00485950257043574,0.333333333333333,0,7.31485716522527,7.31485716522527,11.3458196214508,-0.00337073721274421,1.82871429130632,4.66516919666901,3.65742858261263,9.33033839333802,3.65742858261263,9.33033839333802,2.71585645282978,0.014142135623731,5.67290981072539
55,9.33033839333802,4.67925119074062,2,-0.0198078616616272,-0.00485950257043574,0.666666666666667,0,7.31485716522527,11.3458196214508,23.7903115916389,0.00250194070823909,1.82871429130632,8.78403280327242,3.65742858261263,17.5680656065448,3.65742858261263,17.5680656065448,6.67742097630875,0.014142135623731,13.9106370239322
56,3.81162660429254,2.18208261812106,3,0.010345981307155,-0.0100383169086494,0.25,0,2.33983424428886,2.33983424428886,3.81162660429254,0.00725096500243187,0.584958561072214,1.53786521214535,1.16991712214443,3.0757304242907,1.16991712214443,3.0757304242907,0.969836807965851,0.014142135623731,1.90581330214627
56,3.81162660429254,2.18208261812106,3,0.010345981307155,-0.0100383169086494,0.5,0,2.33983424428886,3.81162660429254,5.28341896429623,-0.0168393919246384,0.584958561072214,2.27376139214719,1.16991712214443,4.54752278429438,1.16991712214443,4.54752278429438,1.69686976728523,0.014142135623731,3.37760566214996
56,3.81162660429254,2.18208261812106,3,0.010345981307155,-0.0100383169086494,0.75,0,2.33983424428886,5.28341896429623,10.5547688055375,-0.00757340698158014,0.584958561072214,3.95954694245843,1.16991712214443,7.91909388491685,1.16991712214443,7.91909388491685,3.42680351412231,0.014142135623731,6.74917676277242
57,2.5556407077238,2.25771522242576,5,-0.00844839716307923,0.0178420319846274,0.166666666666667,0,0.371478311433018,0.371478311433018,1.58318112739011,0.000242241518164147,0.0928695778582544,0.488664859705781,0.185739155716509,0.977329719411562,0.185739155716509,0.977329719411562,0.407191883877677,0.014142135623731,0.791590563695053
57,2.5556407077238,2.25771522242576,5,-0.00844839716307923,0.0178420319846274,0.333333333333333,0,0.371478311433018,1.58318112739011,2.5556407077238,-0.0193112599364878,0.0928695778582544,1.03470545877848,0.185739155716509,2.06941091755695,0.185739155716509,2.06941091755695,0.924452645799456,0.014142135623731,1.88367176184044
57,2.5556407077238,2.25771522242576,5,-0.00844839716307923,0.0178420319846274,0.5,0,0.371478311433018,2.5556407077238,3.52810028805749,0.00331462340831144,0.0928695778582544,1.52093524894532,0.185739155716509,3.04187049789064,0.185739155716509,3.04187049789064,1.4250925945514,0.014142135623731,2.85613134217413
57,2.5556407077238,2.25771522242576,5,-0.00844839716307923,0.0178420319846274,0.666666666666667,0,0.371478311433018,3.52810028805749,4.73980310401457,-0.0037604470980138,0.0928695778582544,2.06697584801802,0.185739155716509,4.13395169603603,0.185739155716509,4.13395169603603,1.9548317874215,0.014142135623731,3.94821254031952
57,2.5556407077238,2.25771522242576,5,-0.00844839716307923,0.0178420319846274,0.833333333333333,0,0.371478311433018,4.73980310401457,9.53250522619073,0.00735922250497649,0.0928695778582544,3.56807708255133,0.185739155716509,7.13615416510265,0.185739155716509,7.13615416510265,3.44168889273515,0.014142135623731,6.95041500938614
58,2.57483700523153,4.8338254741393,5,-0.0101694911697502,-0.00867144558609559,0.166666666666667,0,0,0,0.492776413489923,-0.00833266269070129,0,0.123194103372481,0,0.246388206744962,0,0.246388206744962,0.10368435240286,0.014142135623731,0.246388206744962
58,2.57483700523153,4.8338254741393,5,-0.0101694911697502,-0.00867144558609559,0.333333333333333,0,0,0.492776413489923,2.57483700523153,-0.00480124639479973,0,0.766903354680363,0,1.53380670936073,0,1.53380670936073,0.73783262891252,0.014142135623731,1.53380670936073
58,2.57483700523153,4.8338254741393,5,-0.0101694911697502,-0.00867144558609559,0.5,0,0,2.57483700523153,4.65689759697313,-0.0240661799533366,0,1.80793365055117,0,3.61586730110233,0,3.61586730110233,1.73842449442218,0.014142135623731,3.61586730110233
58,2.57483700523153,4.8338254741393,5,-0.0101694911697502,-0.00867144558609559,0.666666666666667,0,0,4.65689759697313,7.25118401568567,0.00412893078918579,0,2.9770204031647,0,5.9540408063294,0,5.9540408063294,2.91192832296349,0.014142135623731,5.9540408063294
58,2.57483700523153,4.8338254741393,5,-0.0101694911697502,-0.00867144558609559,0.833333333333333,0,0,7.25118401568567,17.5124806477938,-0.0117439931704104,0,6.19091616586986,0,12.3818323317397,0,12.3818323317397,6.0445837925504,0.014142135623731,12.3818323317397
59,1.96886381134391,2.22420192952268,2,0.00674755828895693,-0.00970574784862951,0.333333333333333,0,1.01083932115286,1.01083932115286,2.92688830153496,0.00140732762751729,0.252709830288215,0.984431905671954,0.50541966057643,1.96886381134391,0.50541966057643,1.96886381134391,0.733298329872563,0.014142135623731,1.46344415076748
59,1.96886381134391,2.22420192952268,2,0.00674755828895693,-0.00970574784862951,0.666666666666667,0,1.01083932115286,2.92688830153496,8.84216446939567,-0.00962333201269906,0.252709830288215,2.94226319273266,0.50541966057643,5.88452638546531,0.50541966057643,5.88452638546531,2.70652011875182,0.014142135623731,5.37910672488889
60,1.36400904972106,3.90367532335222,1,-0.000332267760097124,-0.0120287478284039,0.5,0,1.36400904972106,1.36400904972106,13.4272726467342,-0.00504185433438673,0.341002262430266,3.69782042411381,0.682004524860531,7.39564084822762,0.682004524860531,7.39564084822762,3.33751683461748,0.014142135623731,6.71363632336709
61,6.23966502491385,4.73377722548321,2,0.0224549140815927,-0.0036731349648172,0.333333333333333,0,4.20069794511512,4.20069794511512,8.27863210471257,0.00501277267737849,1.05017448627878,3.11983251245692,2.10034897255756,6.23966502491385,2.10034897255756,6.23966502491385,2.16394565020292,0.014142135623731,4.13931605235629
61,6.23966502491385,4.73377722548321,2,0.0224549140815927,-0.0036731349648172,0.666666666666667,0,4.20069794511512,8.27863210471257,20.8681363373035,0.010300179946046,1.05017448627878,7.28669211050402,2.10034897255756,14.573384221008,2.10034897255756,14.573384221008,6.5232256040471,0.014142135623731,12.4730352484505
62,1.73745283158496,3.27378245815635,1,-0.00454146942496902,0.000137736148415425,0.5,0,1.73745283158496,1.73745283158496,11.8542011471452,-0.00778220008552288,0.43436320789624,3.39791349468254,0.86872641579248,6.79582698936507,0.86872641579248,6.79582698936507,2.92898807681559,0.014142135623731,5.92710057357259
63,8.66434578550979,2.07180370274,3,0.0019487458347694,0.013200887098622,0.25,2.26199105126455,7.26693542359338,7.26693542359338,8.66434578550979,0.0060540160297684,2.38223161871448,3.98282030227579,4.76446323742897,7.96564060455159,4.76446323742896,7.96564060455159,1.62608186775024,0.014142135623731,3.20117736712262
63,8.66434578550979,2.07180370274,3,0.0019487458347694,0.013200887098622,0.5,2.26199105126455,7.26693542359338,8.66434578550979,10.0617561474262,-0.0119920106954608,2.38223161871448,4.681525483234,4.76446323742897,9.36305096646801,4.76446323742896,9.36305096646801,2.30946421960547,0.014142135623731,4.59858772903904
63,8.66434578550979,2.07180370274,3,0.0019487458347694,0.013200887098622,0.75,2.26199105126455,7.26693542359338,10.0617561474262,15.066700519755,-0.0155875537202892,2.38223161871448,6.28211416679531,4.76446323742897,12.5642283335906,4.76446323742896,12.5642283335906,3.91269564120249,0.014142135623731,7.79976509616166
64,9.8933568620123,2.7681507228408,1,0.000314980730791174,0.00489273673971487,0.5,1.33912806994787,9.8933568620123,9.8933568620123,18.4475856540767,0.00325345235537616,2.80812123299004,7.08523562902226,5.61624246598008,14.1704712580445,5.61624246598008,14.1704712580445,4.28795500236358,0.014142135623731,8.55422879206443
65,9.86635761801153,2.3219360220246,4,-0.0178933098918104,-0.0120238026757399,0.2,2.69103590989633,7.9121669588778,7.9121669588778,9.27810185316494,0.00542851569050863,2.65080071719353,4.29756720301069,5.30160143438707,8.59513440602137,5.30160143438707,8.59513440602137,1.58123899273157,0.014142135623731,3.2935329716343
65,9.86635761801153,2.3219360220246,4,-0.0178933098918104,-0.0120238026757399,0.4,2.69103590989633,7.9121669588778,9.27810185316494,10.4546133828581,0.00304423990967787,2.65080071719353,4.93317880900577,5.30160143438707,9.86635761801153,5.30160143438707,9.86635761801153,2.19171993207202,0.014142135623731,4.56475618362447
65,9.86635761801153,2.3219360220246,4,-0.0178933098918104,-0.0120238026757399,0.6,2.69103590989633,7.9121669588778,10.4546133828581,11.8205482771453,-0.00683751073525415,2.65080071719353,5.56879041500085,5.30160143438707,11.1375808300017,5.30160143438707,11.1375808300017,2.79470339654837,0.014142135623731,5.83597939561463
65,9.86635761801153,2.3219360220246,4,-0.0178933098918104,-0.0120238026757399,0.8,2.69103590989633,7.9121669588778,11.8205482771453,17.0416793261267,0.00100700772311783,2.65080071719353,7.215556900818,5.30160143438707,14.431113801636,5.30160143438707,14.431113801636,4.39038219472354,0.014142135623731,9.12951236724894
66,8.92013083212078,2.38346618390642,3,-0.000704909153342678,-0.00873557167467372,0.25,1.55466662995464,7.31250732113693,7.31250732113693,8.92013083212078,0.00854286054436845,2.21679348777289,4.05815953831443,4.43358697554578,8.11631907662885,4.43358697554578,8.11631907662885,1.83857734784387,0.014142135623731,3.68273210108307
66,8.92013083212078,2.38346618390642,3,-0.000704909153342678,-0.00873557167467372,0.5,1.55466662995464,7.31250732113693,8.92013083212078,10.5277543431046,-0.00381366982221863,2.21679348777289,4.86197129380635,4.43358697554578,9.7239425876127,4.43358697554578,9.7239425876127,2.62889934444118,0.014142135623731,5.29035561206692
66,8.92013083212078,2.38346618390642,3,-0.000704909153342678,-0.00873557167467372,0.75,1.55466662995464,7.31250732113693,10.5277543431046,16.2855950342869,-0.00575194401033266,2.21679348777289,6.70333734434788,4.43358697554578,13.4066746886958,4.43358697554578,13.4066746886958,4.46573112922724,0.014142135623731,8.97308771314999
67,8.88217610539868,3.37570745754056,1,0.0180414175503163,0.0011195403542157,0.5,0,8.88217610539868,8.88217610539868,19.3138963468621,-0.00915962477293952,2.22054402634967,7.0490181130652,4.44108805269934,14.0980362261304,4.44108805269934,14.0980362261304,4.99465903655544,0.014142135623731,9.65694817343106
68,1.57343514729291,2.83603533543646,3,0.00444637124728937,0.0151423137997745,0.25,0,0,0,1.57343514729291,-0.00702735138725689,0,0.393358786823228,0,0.786717573646456,0,0.786717573646456,0.404971787634944,0.014142135623731,0.786717573646456
68,1.57343514729291,2.83603533543646,3,0.00444637124728937,0.0151423137997745,0.5,0,0,1.57343514729291,3.48631191223871,0.00331287192938626,0,1.26493676488291,0,2.52987352976581,0,2.52987352976581,1.2946407075341,0.014142135623731,2.52987352976581
68,1.57343514729291,2.83603533543646,3,0.00444637124728937,0.0151423137997745,0.75,0,0,3.48631191223871,10.3374431622921,0.0152537437546994,0,3.45593876863271,0,6.91187753726543,0,6.91187753726543,3.51706759973367,0.014142135623731,6.91187753726543
69,9.30459470953792,4.30463761393912,5,-0.0119094010008181,0.00376559837452645,0.166666666666667,0,5.14019544756065,5.14019544756065,7.45046977564028,-0.00729146945089693,1.28504886189016,3.14766630580023,2.57009772378032,6.29533261160047,2.57009772378032,6.29533261160047,1.81472625673241,0.014142135623731,3.72523488782014
69,9.30459470953792,4.30463761393912,5,-0.0119094010008181,0.00376559837452645,0.333333333333333,0,5.14019544756065,7.45046977564028,9.30459470953792,0.0223576323964012,1.28504886189016,4.18876612129455,2.57009772378032,8.3775322425891,2.57009772378032,8.3775322425891,2.86067742370483,0.014142135623731,5.80743451880878
69,9.30459470953792,4.30463761393912,5,-0.0119094010008181,0.00376559837452645,0.5,0,5.14019544756065,9.30459470953792,11.1587196434356,0.00473862758512476,1.28504886189016,5.11582858824337,2.57009772378032,10.2316571764867,2.57009772378032,10.2316571764867,3.74803936849897,0.014142135623731,7.66155945270642
69,9.30459470953792,4.30463761393912,5,-0.0119094010008181,0.00376559837452645,0.666666666666667,0,5.14019544756065,11.1587196434356,13.4689939715152,0.0161403227598854,1.28504886189016,6.15692840373769,2.57009772378032,12.3138568074754,2.57009772378032,12.3138568074754,4.77574312879885,0.014142135623731,9.74375908369506
69,9.30459470953792,4.30463761393912,5,-0.0119094010008181,0.00376559837452645,0.833333333333333,0,5.14019544756065,13.4689939715152,22.6069249304777,0.00225151400906953,1.28504886189016,9.01897972549823,2.57009772378032,18.0379594509965,2.57009772378032,18.0379594509965,7.55573500805704,0.014142135623731,15.4678617272161
70,8.26930246781558,3.71956511237659,2,0.00248229102802322,0.0129728144169077,0.333333333333333,0,6.66718423240801,6.66718423240801,9.87142070322315,-0.00772273010554523,1.666796058102,4.13465123390779,3.333592116204,8.26930246781558,3.333592116204,8.26930246781558,2.48535712963988,0.014142135623731,4.93571035161157
70,8.26930246781558,3.71956511237659,2,0.00248229102802322,0.0129728144169077,0.666666666666667,0,6.66718423240801,9.87142070322315,19.7636227429764,0.0020379016205892,1.666796058102,7.40876086154989,3.333592116204,14.8175217230998,3.333592116204,14.8175217230998,5.78548197491504,0.014142135623731,11.4839296068958
71,8.29343417659402,4.0270694361534,4,-0.0011897816018933,0.0256235656186114,0.2,0,4.90416703005482,4.90416703005482,7.27318780081784,0.0109742197219048,1.2260417575137,3.04433870771816,2.45208351502741,6.08867741543633,2.45208351502741,6.08867741543633,1.85056798302871,0.014142135623731,3.63659390040892
71,8.29343417659402,4.0270694361534,4,-0.0011897816018933,0.0256235656186114,0.4,0,4.90416703005482,7.27318780081784,9.3136805523702,-0.00268394986115123,1.2260417575137,4.14671708829701,2.45208351502741,8.29343417659402,2.45208351502741,8.29343417659402,2.93666501499343,0.014142135623731,5.84135066156661
71,8.29343417659402,4.0270694361534,4,-0.0011897816018933,0.0256235656186114,0.6,0,4.90416703005482,9.3136805523702,11.6827013231332,-0.0145338826785728,1.2260417575137,5.24909546887586,2.45208351502741,10.4981909377517,2.45208351502741,10.4981909377517,4.02457028372377,0.014142135623731,8.0461074227243
71,8.29343417659402,4.0270694361534,4,-0.0011897816018933,0.0256235656186114,0.8,0,4.90416703005482,11.6827013231332,20.7380142473762,0.00238079584560478,1.2260417575137,8.10517889262737,2.45208351502741,16.2103577852547,2.45208351502741,16.2103577852547,6.89077215497736,0.014142135623731,13.7582742702273
72,7.17340295435861,3.01353614754044,4,0.00686988980175581,-0.0100202465534871,0.2,0,4.63714694444906,4.63714694444906,6.40993230118422,0.00643059707628815,1.15928673611226,2.76176981140832,2.31857347222453,5.52353962281664,2.31857347222453,5.52353962281664,1.62091119009178,0.014142135623731,3.20496615059211
72,7.17340295435861,3.01353614754044,4,0.00686988980175581,-0.0100202465534871,0.4,0,4.63714694444906,6.40993230118422,7.93687360753299,-0.00708430058189879,1.15928673611226,3.5867014771793,2.31857347222453,7.17340295435861,2.31857347222453,7.17340295435861,2.44366233748023,0.014142135623731,4.85482948213408
72,7.17340295435861,3.01353614754044,4,0.00686988980175581,-0.0100202465534871,0.6,0,4.63714694444906,7.93687360753299,9.70965896426816,-0.0061304267948819,1.15928673611226,4.41163314295029,2.31857347222453,8.82326628590058,2.31857347222453,8.82326628590058,3.28088225631388,0.014142135623731,6.50469281367605
72,7.17340295435861,3.01353614754044,4,0.00686988980175581,-0.0100202465534871,0.8,0,4.63714694444906,9.70965896426816,16.4859297132926,0.0013832954526832,1.15928673611226,6.54889716939018,2.31857347222453,13.0977943387804,2.31857347222453,13.0977943387804,5.45502554167914,0.014142135623731,10.7792208665558
73,1.56359620392323,3.84007122647017,5,-0.0140777779177798,0.00800667328251457,0.166666666666667,0,0,0,0,0.00671275174800047,0,0,0,0,0,0,0.014719425030515,0.014142135623731,0
73,1.56359620392323,3.84007122647017,5,-0.0140777779177798,0.00800667328251457,0.333333333333333,0,0,0,1.56359620392323,0.00560490290568818,0,0.390899050980806,0,0.781798101961613,0,0.781798101961613,0.393504647113052,0.014142135623731,0.781798101961613
73,1.56359620392323,3.84007122647017,5,-0.0140777779177798,0.00800667328251457,0.5,0,0,1.56359620392323,3.21761971240292,0.0130091434476091,0,1.19530397908154,0,2.39060795816307,0,2.39060795816307,1.18266534788816,0.014142135623731,2.39060795816307
73,1.56359620392323,3.84007122647017,5,-0.0140777779177798,0.00800667328251457,0.666666666666667,0,0,3.21761971240292,5.27856392377708,-0.0192955760593738,0,2.124045909045,0,4.24809181809,0,4.24809181809,2.05295331307873,0.014142135623731,4.24809181809
73,1.56359620392323,3.84007122647017,5,-0.0140777779177798,0.00800667328251457,0.833333333333333,0,0,5.27856392377708,13.4303083659468,-0.0228068287460863,0,4.67721807243097,0,9.35443614486195,0,9.35443614486194,4.53072824237398,0.014142135623731,9.35443614486194
74,8.35461407201365,2.58211169904098,4,0.00575322040784219,-0.0103598816863456,0.2,0.375289081503351,6.18145403864372,6.18145403864372,7.70044355308856,-0.0123664651657057,1.63918578003677,3.47047439793307,3.27837156007354,6.94094879586614,3.27837156007354,6.94094879586614,1.82963388514251,0.014142135623731,3.6625772357926
74,8.35461407201365,2.58211169904098,4,0.00575322040784219,-0.0103598816863456,0.4,0.375289081503351,6.18145403864372,7.70044355308856,9.00878459093874,0.00204415725261026,1.63918578003677,4.17730703600682,3.27837156007354,8.35461407201365,3.27837156007354,8.35461407201365,2.55901027355117,0.014142135623731,5.07624251194011
74,8.35461407201365,2.58211169904098,4,0.00575322040784219,-0.0103598816863456,0.6,0.375289081503351,6.18145403864372,9.00878459093874,10.5277741053836,0.00892131227903221,1.63918578003677,4.88413967408058,3.27837156007354,9.76827934816115,3.27837156007354,9.76827934816115,3.28085319456793,0.014142135623731,6.48990778808762
74,8.35461407201365,2.58211169904098,4,0.00575322040784219,-0.0103598816863456,0.8,0.375289081503351,6.18145403864372,10.5277741053836,16.3339390625239,0.00546645875318863,1.63918578003677,6.71542829197688,3.27837156007354,13.4308565839538,3.27837156007354,13.4308565839538,5.12975857303665,0.014142135623731,10.1524850238802
75,0.227246168069541,2.42444185726345,2,0.00637701530359833,0.0136587748870005,0.333333333333333,0,0,0,1.27151946154749,-0.0212549937906405,0,0.317879865386872,0,0.635759730773744,0,0.635759730773744,0.314337896015788,0.014142135623731,0.635759730773744
75,0.227246168069541,2.42444185726345,2,0.00637701530359833,0.0136587748870005,0.666666666666667,0,0,1.27151946154749,7.71933471981054,0.00266252240740795,0,2.24771354533951,0,4.49542709067901,0,4.49542709067901,2.29270224998738,0.014142135623731,4.49542709067901
76,9.19127090135589,2.41073088045232,5,-0.00948123686126477,-0.0022922105428366,0.166666666666667,1.74155245310576,6.85907785753898,6.85907785753898,8.1529032998905,-0.00116534396354047,2.15015757766118,3.75299528935737,4.30031515532237,7.50599057871474,4.30031515532237,7.50599057871474,1.56898638920029,0.014142135623731,3.20567542339237
76,9.19127090135589,2.41073088045232,5,-0.00948123686126477,-0.0022922105428366,0.333333333333333,1.74155245310576,6.85907785753898,8.1529032998905,9.19127090135589,-0.00544277212694553,2.15015757766118,4.3360435503116,4.30031515532237,8.6720871006232,4.30031515532237,8.6720871006232,2.1367011846638,0.014142135623731,4.37177194530083
76,9.19127090135589,2.41073088045232,5,-0.00948123686126477,-0.0022922105428366,0.5,1.74155245310576,6.85907785753898,9.19127090135589,10.2296385028213,-0.00301727268954762,2.15015757766118,4.85522735104429,4.30031515532237,9.71045470208859,4.30031515532237,9.71045470208859,2.64846547565534,0.014142135623731,5.41013954676622
76,9.19127090135589,2.41073088045232,5,-0.00948123686126477,-0.0022922105428366,0.666666666666667,1.74155245310576,6.85907785753898,10.2296385028213,11.5234639451728,-0.000421837281536368,2.15015757766118,5.43827561199852,4.30031515532237,10.876551223997,4.30031515532237,10.876551223997,3.22305313469027,0.014142135623731,6.57623606867468
76,9.19127090135589,2.41073088045232,5,-0.00948123686126477,-0.0022922105428366,0.833333333333333,1.74155245310576,6.85907785753898,11.5234639451728,16.640989349606,0.0068597031060455,2.15015757766118,7.04111332369471,4.30031515532237,14.0822266473894,4.30031515532237,14.0822266473894,4.80277861878452,0.014142135623731,9.78191149206705
77,0.390189492609352,4.22524279169738,3,-0.015155319715981,-0.00267813093920605,0.25,0,0,0,0.390189492609352,-0.0110691526934075,0,0.097547373152338,0,0.195094746304676,0,0.195094746304676,0.0808433662645688,0.014142135623731,0.195094746304676
77,0.390189492609352,4.22524279169738,3,-0.015155319715981,-0.00267813093920605,0.5,0,0,0.390189492609352,3.24007244769911,0.0217446373671211,0,0.907565485077117,0,1.81513097015423,0,1.81513097015423,0.899123101325965,0.014142135623731,1.81513097015423
77,0.390189492609352,4.22524279169738,3,-0.015155319715981,-0.00267813093920605,0.75,0,0,3.24007244769911,13.4471712689153,-0.00312277225207214,0,4.1718109291536,0,8.3436218583072,0,8.3436218583072,4.03955976911043,0.014142135623731,8.3436218583072
78,7.00119586894289,3.17437309073284,5,0.00266538188495833,0.00373691036815417,0.166666666666667,0,3.93023888211502,3.93023888211502,5.63390672061536,0.00393352643437571,0.982559720528756,2.39103640068259,1.96511944105751,4.78207280136519,1.96511944105751,4.78207280136519,1.42365537341371,0.014142135623731,2.81695336030768
78,7.00119586894289,3.17437309073284,5,0.00266538188495833,0.00373691036815417,0.333333333333333,0,3.93023888211502,5.63390672061536,7.00119586894289,-0.00394369187924333,0.982559720528756,3.15877564738956,1.96511944105751,6.31755129477912,1.96511944105751,6.31755129477912,2.18761003836814,0.014142135623731,4.35243185372161
78,7.00119586894289,3.17437309073284,5,0.00266538188495833,0.00373691036815417,0.5,0,3.93023888211502,7.00119586894289,8.36848501727042,0.0183954645701085,0.982559720528756,3.84242022155333,1.96511944105751,7.68484044310665,1.96511944105751,7.68484044310665,2.89723811670871,0.014142135623731,5.71972100204914
78,7.00119586894289,3.17437309073284,5,0.00266538188495833,0.00373691036815417,0.666666666666667,0,3.93023888211502,8.36848501727042,10.0721528557708,-0.0202944842069487,0.982559720528756,4.61015946826029,1.96511944105751,9.22031893652058,1.96511944105751,9.22031893652058,3.63038005119971,0.014142135623731,7.25519949546307
78,7.00119586894289,3.17437309073284,5,0.00266538188495833,0.00373691036815417,0.833333333333333,0,3.93023888211502,10.0721528557708,16.8107461457553,-0.0155790319392484,0.982559720528756,6.72072475038151,1.96511944105751,13.441449500763,1.96511944105751,13.441449500763,5.7569117105286,0.014142135623731,11.4763300597055
79,4.43299840670079,3.85277565964498,1,0.00291532260387448,0.00980535553174837,0.5,0,4.43299840670079,4.43299840670079,16.3389702185527,0.0151559381583974,1.1082496016752,5.19299215631337,2.21649920335039,10.3859843126267,2.21649920335039,10.3859843126267,4.13352053292941,0.014142135623731,8.16948510927635
80,3.13868451630697,4.03746586269699,5,0.0170892243844534,0.0228129141976632,0.166666666666667,0,0,0,1.39963774926989,-0.0101007485191799,0,0.349909437317472,0,0.699818874634944,0,0.699818874634944,0.374580964773067,0.014142135623731,0.699818874634944
80,3.13868451630697,4.03746586269699,5,0.0170892243844534,0.0228129141976632,0.333333333333333,0,0,1.39963774926989,3.13868451630697,0.0108972160391488,0,1.13458056639421,0,2.26916113278843,0,2.26916113278843,1.20706890039373,0.014142135623731,2.26916113278843
80,3.13868451630697,4.03746586269699,5,0.0170892243844534,0.0228129141976632,0.5,0,0,3.13868451630697,4.87773128334404,-0.0145505458044605,0,2.00410394991275,0,4.00820789982551,0,4.00820789982551,2.08086348248561,0.014142135623731,4.00820789982551
